weight,age,height,size,BMI,Body_Shape
63,46,170.18,L,21.75321793,Regular
56,29,162.56,S,21.19144863,Regular
52,31,162.56,M,19.67777373,Slim
47,34,149.86,XXS,20.92793614,Regular
63,60,167.64,XXXL,22.41740021,Regular
79,33,177.8,XXXL,24.9898459,Regular
70,24,165.1,XL,25.68052473,Curvy
65,37,157.48,XL,26.20972984,Curvy
52,35,167.64,S,18.50325096,Slim
52,37,162.56,XXS,19.67777373,Slim
58,35,165.1,M,21.27814907,Regular
52,31,157.48,S,20.96778387,Regular
61,30,154.94,XL,25.40988689,Curvy
56,30,165.1,S,20.54441979,Regular
55,27,170.18,M,18.99090454,Regular
52,31,165.1,XXS,19.07696123,Slim
54,31,172.72,L,18.10124728,Slim
60,28,170.18,M,20.71735041,Regular
49,37,170.18,S,16.9191695,Slim
61,40,167.64,L,21.70573671,Regular
68,32,170.18,XXXL,23.4796638,Regular
61,25,162.56,XL,23.08354226,Regular
61,29,165.1,M,22.37874298,Regular
58,31,157.48,L,23.38714355,Regular
65,30,170.18,L,22.44379628,Regular
51,29,162.56,S,19.299355,Regular
58,33,152.4,L,24.97227217,Regular
61,37,185.42,L,17.7425763,Slim
95,29,170.18,XXXL,32.80247149,Curvy
77,31,172.72,XXXL,25.81103778,Curvy
56,30,167.64,S,19.92657796,Regular
49,36,157.48,XXS,19.75810403,Slim
60,41,162.56,XL,22.70512354,Regular
65,25,180.34,XXXL,19.98615384,Regular
54,29,154.94,M,22.49399823,Regular
59,53,157.48,XL,23.79037016,Regular
52,29,162.56,S,19.67777373,Regular
49,26,170.18,S,16.9191695,Slim
81,30,172.72,XXXL,27.15187091,Curvy
52,31,162.56,S,19.67777373,Slim
56,37,170.18,M,19.33619372,Slim
58,34,157.48,S,23.38714355,Regular
65,36,180.34,S,19.98615384,Slim
83,22,167.64,XL,29.53403519,Curvy
72,30,162.56,XXXL,27.24614824,Curvy
58,37,157.48,XL,23.38714355,Regular
68,29,175.26,XL,22.13825054,Regular
54,29,160.02,S,21.08847755,Regular
83,35,167.64,XXXL,29.53403519,Curvy
73,45,154.94,XL,30.40855316,Curvy
72,39,172.72,XL,24.13499637,Regular
58,38,157.48,XL,23.38714355,Regular
58,33,167.64,L,20.63824146,Regular
84,30,177.8,XXXL,26.57148171,Curvy
58,37,167.64,L,20.63824146,Regular
61,27,177.8,M,19.29595696,Regular
58,31,162.56,XXS,21.94828608,Regular
61,28,170.18,M,21.06263959,Regular
53,36,165.1,S,19.44382587,Slim
56,35,165.1,M,20.54441979,Regular
57,29,162.56,M,21.56986736,Regular
66,34,175.26,L,21.48712552,Regular
51,38,157.48,S,20.56455726,Regular
76,28,175.26,XL,24.7427506,Regular
86,33,167.64,XXXL,30.60153044,Curvy
67,33,170.18,XL,23.13437463,Regular
53,29,175.26,XXS,17.25481292,Slim
68,36,162.56,XL,25.73247334,Curvy
64,61,162.56,XXXL,24.21879844,Regular
65,26,170.18,XL,22.44379628,Regular
52,26,167.64,XXS,18.50325096,Regular
63,29,167.64,M,22.41740021,Regular
58,35,157.48,L,23.38714355,Regular
58,45,167.64,M,20.63824146,Regular
65,33,160.02,L,25.38427853,Curvy
58,32,162.56,S,21.94828608,Regular
70,21,175.26,L,22.78937555,Regular
63,27,162.56,L,23.84037971,Regular
70,27,167.64,XL,24.90822245,Curvy
61,32,170.18,XL,21.06263959,Regular
61,26,162.56,S,23.08354226,Regular
56,31,160.02,M,21.86953228,Regular
49,31,172.72,XXS,16.42520586,Slim
61,31,157.48,XXXL,24.59682339,Regular
44,33,152.4,XXS,18.94448233,Slim
60,25,165.1,L,22.01187834,Regular
56,28,157.48,M,22.58069032,Regular
64,58,165.1,M,23.4793369,Regular
48,35,157.48,S,19.35487742,Slim
54,26,160.02,S,21.08847755,Regular
54,36,167.64,S,19.21491446,Slim
57,26,167.64,M,20.28240971,Regular
77,51,170.18,XXXL,26.58726636,Curvy
56,32,175.26,S,18.23150044,Slim
62,32,167.64,M,22.06156846,Regular
61,29,162.56,M,23.08354226,Regular
65,30,170.18,L,22.44379628,Regular
54,30,157.48,S,21.7742371,Regular
59,26,162.56,L,22.32670481,Regular
64,28,172.72,M,21.4533301,Regular
57,31,172.72,M,19.10687212,Slim
61,34,165.1,L,22.37874298,Regular
56,28,157.48,S,22.58069032,Regular
64,32,167.64,XL,22.77323196,Regular
49,38,162.56,XXS,18.54251755,Slim
61,26,157.48,M,24.59682339,Regular
81,31,167.64,XXXL,28.82237169,Curvy
54,35,157.48,M,21.7742371,Regular
61,32,167.64,XL,21.70573671,Regular
61,28,162.56,M,23.08354226,Regular
65,37,160.02,XXXL,25.38427853,Curvy
58,30,165.1,M,21.27814907,Regular
74,30,162.56,XXXL,28.00298569,Curvy
55,31,167.64,S,19.57074621,Slim
54,32,177.8,S,17.08166682,Slim
49,38,160.02,S,19.13584074,Slim
58,27,162.56,M,21.94828608,Regular
58,35,160.02,L,22.650587,Regular
48,46,160.02,S,18.74531338,Slim
52,25,167.64,XXXL,18.50325096,Regular
74,22,177.8,XL,23.40821008,Regular
61,38,172.72,L,20.44770526,Regular
72,34,162.56,S,27.24614824,Curvy
63,32,172.72,M,21.11812182,Regular
56,22,162.56,S,21.19144863,Regular
70,39,165.1,XL,25.68052473,Curvy
58,38,170.18,M,20.02677207,Regular
56,57,170.18,M,19.33619372,Slim
56,36,170.18,M,19.33619372,Slim
54,25,165.1,S,19.81069051,Regular
77,51,165.1,XXXL,28.24857721,Curvy
77,35,160.02,XXXL,30.07060688,Curvy
61,37,170.18,L,21.06263959,Regular
49,22,152.4,S,21.09726442,Regular
54,45,162.56,M,20.43461118,Regular
53,19,160.02,S,20.69795019,Regular
56,38,172.72,S,18.77166384,Slim
61,25,165.1,XL,22.37874298,Regular
56,29,170.18,S,19.33619372,Regular
65,34,165.1,L,23.84620154,Regular
58,22,165.1,S,21.27814907,Regular
65,36,157.48,XXXL,26.20972984,Curvy
63,40,162.56,L,23.84037971,Regular
57,39,167.64,S,20.28240971,Regular
68,36,175.26,XXXL,22.13825054,Regular
61,30,162.56,L,23.08354226,Regular
56,31,157.48,M,22.58069032,Regular
58,30,157.48,M,23.38714355,Regular
54,42,170.18,M,18.64561537,Slim
58,27,160.02,M,22.650587,Regular
77,37,170.18,XXXL,26.58726636,Curvy
99,44,175.26,XXXL,32.23068828,Curvy
58,33,165.1,S,21.27814907,Regular
61,30,177.8,XL,19.29595696,Regular
72,24,172.72,L,24.13499637,Regular
47,31,152.4,XXS,20.23615158,Regular
86,29,167.64,XXXL,30.60153044,Curvy
74,40,167.64,XXXL,26.33154945,Curvy
72,38,175.26,XXXL,23.44050057,Regular
74,40,175.26,XXXL,24.09162558,Regular
65,30,175.26,XL,21.16156301,Regular
49,33,170.18,XXS,16.9191695,Slim
58,37,177.8,M,18.34697547,Slim
53,30,160.02,S,20.69795019,Regular
54,25,165.1,M,19.81069051,Regular
83,29,182.88,XXXL,24.81679346,Regular
74,32,165.1,XXXL,27.14798329,Curvy
63,27,165.1,XXXL,23.11247226,Regular
65,28,157.48,XL,26.20972984,Curvy
45,30,162.56,S,17.02884265,Slim
56,35,162.56,M,21.19144863,Regular
65,42,167.64,XL,23.12906371,Regular
49,31,157.48,S,19.75810403,Slim
58,36,162.56,M,21.94828608,Regular
90,47,160.02,XXXL,35.14746259,Curvy
56,28,170.18,S,19.33619372,Regular
57,40,160.02,M,22.26005964,Regular
65,24,170.18,M,22.44379628,Regular
58,31,167.64,L,20.63824146,Regular
58,32,167.64,S,20.63824146,Regular
61,43,157.48,XL,24.59682339,Regular
56,29,160.02,S,21.86953228,Regular
47,35,154.94,XXS,19.57810957,Slim
48,40,157.48,S,19.35487742,Slim
63,28,172.72,M,21.11812182,Regular
70,29,167.64,XL,24.90822245,Curvy
54,47,162.56,M,20.43461118,Regular
77,51,157.48,XXXL,31.04844919,Curvy
54,31,154.94,S,22.49399823,Regular
54,29,165.1,XXS,19.81069051,Regular
58,23,154.94,M,24.16022032,Regular
62,34,170.18,L,21.40792876,Regular
64,31,157.48,XXXL,25.80650323,Curvy
58,28,170.18,M,20.02677207,Regular
45,25,170.18,XXS,15.53801281,Slim
48,35,157.48,XXS,19.35487742,Slim
55,28,160.02,L,21.47900491,Regular
54,29,154.94,S,22.49399823,Regular
61,36,162.56,XL,23.08354226,Regular
90,33,172.72,L,30.16874546,Curvy
57,27,170.18,L,19.68148289,Regular
56,39,165.1,S,20.54441979,Regular
102,27,170.18,XXXL,35.2194957,Curvy
70,58,170.18,XXXL,24.17024215,Regular
68,28,177.8,XL,21.5102471,Regular
61,46,165.1,M,22.37874298,Regular
65,38,162.56,L,24.59721716,Regular
58,27,157.48,M,23.38714355,Regular
70,28,162.56,XXXL,26.48931079,Curvy
79,29,157.48,XXXL,31.85490242,Curvy
68,34,162.56,L,25.73247334,Curvy
49,24,167.64,S,17.43575572,Slim
58,36,157.48,XL,23.38714355,Regular
68,32,180.34,XL,20.90859171,Regular
58,33,162.56,L,21.94828608,Regular
78,33,177.8,XL,24.67351873,Regular
55,24,170.18,M,18.99090454,Regular
59,34,162.56,M,22.32670481,Regular
56,21,160.02,S,21.86953228,Regular
60,26,157.48,S,24.19359677,Regular
58,30,157.48,L,23.38714355,Regular
58,30,175.26,S,18.88262546,Regular
77,41,167.64,XXXL,27.3990447,Curvy
63,32,170.18,L,21.75321793,Regular
56,33,162.56,M,21.19144863,Regular
65,26,160.02,M,25.38427853,Curvy
57,26,162.56,M,21.56986736,Regular
43,34,147.32,XXS,19.81276257,Slim
56,26,154.94,S,23.32710927,Regular
53,53,160.02,M,20.69795019,Slim
64,37,167.64,L,22.77323196,Regular
90,32,165.1,XXXL,33.01781751,Curvy
61,25,160.02,M,23.82216909,Regular
72,58,157.48,XXXL,29.03231613,Curvy
81,31,167.64,XXXL,28.82237169,Curvy
54,25,160.02,M,21.08847755,Regular
92,38,157.48,XXXL,37.09684839,Curvy
48,38,167.64,XXS,17.07992397,Slim
70,36,165.1,XL,25.68052473,Curvy
52,32,152.4,XXS,22.38893367,Regular
52,33,157.48,M,20.96778387,Regular
56,37,175.26,M,18.23150044,Slim
74,31,160.02,XXXL,28.89902479,Curvy
56,31,162.56,S,21.19144863,Regular
61,43,165.1,XXXL,22.37874298,Regular
58,38,167.64,M,20.63824146,Regular
54,23,162.56,XXS,20.43461118,Regular
56,31,157.48,S,22.58069032,Regular
56,26,165.1,XL,20.54441979,Regular
63,35,170.18,L,21.75321793,Regular
57,30,162.56,S,21.56986736,Regular
61,27,177.8,S,19.29595696,Regular
61,31,172.72,M,20.44770526,Regular
63,52,165.1,XL,23.11247226,Regular
63,35,160.02,XL,24.60322381,Regular
40,19,160.02,XXS,15.62109448,Slim
70,48,175.26,XXXL,22.78937555,Regular
70,33,167.64,XXXL,24.90822245,Regular
68,30,170.18,XXXL,23.4796638,Regular
63,30,165.1,L,23.11247226,Regular
46,36,149.86,XXS,20.4826609,Regular
56,38,170.18,S,19.33619372,Slim
61,48,170.18,XL,21.06263959,Regular
61,30,170.18,XL,21.06263959,Regular
54,47,162.56,XXS,20.43461118,Regular
65,28,165.1,XL,23.84620154,Regular
58,30,165.1,S,21.27814907,Regular
65,29,172.72,L,21.78853839,Regular
58,29,165.1,L,21.27814907,Regular
65,29,165.1,M,23.84620154,Regular
55,29,160.02,S,21.47900491,Regular
68,31,165.1,XL,24.94679546,Regular
70,31,177.8,XL,22.14290143,Regular
63,28,167.64,L,22.41740021,Regular
56,29,172.72,M,18.77166384,Regular
60,37,167.64,S,21.34990496,Regular
52,28,162.56,S,19.67777373,Regular
61,33,165.1,M,22.37874298,Regular
45,29,147.32,XXS,20.73428642,Regular
79,36,175.26,XXXL,25.71943812,Curvy
72,23,185.42,XL,20.94205727,Regular
47,40,152.4,S,20.23615158,Regular
68,26,177.8,M,21.5102471,Regular
61,31,162.56,XL,23.08354226,Regular
58,23,172.72,S,19.44208041,Regular
64,29,167.64,L,22.77323196,Regular
63,37,170.18,XL,21.75321793,Regular
55,29,154.94,M,22.91055375,Regular
58,37,170.18,M,20.02677207,Regular
58,30,160.02,M,22.650587,Regular
61,30,170.18,M,21.06263959,Regular
58,39,157.48,XL,23.38714355,Regular
86,37,167.64,XXXL,30.60153044,Curvy
55,33,167.64,M,19.57074621,Slim
54,47,160.02,L,21.08847755,Regular
52,35,167.64,S,18.50325096,Slim
58,30,165.1,M,21.27814907,Regular
68,27,167.64,XL,24.19655895,Regular
53,37,157.48,S,21.37101048,Regular
61,30,165.1,XL,22.37874298,Regular
79,33,175.26,XXXL,25.71943812,Curvy
57,37,160.02,M,22.26005964,Regular
67,26,170.18,M,23.13437463,Regular
56,32,165.1,S,20.54441979,Regular
58,32,152.4,XL,24.97227217,Regular
72,32,167.64,XXXL,25.61988595,Curvy
68,31,172.72,M,22.79416324,Regular
70,41,170.18,XXXL,24.17024215,Regular
70,32,170.18,XXXL,24.17024215,Regular
68,30,157.48,XL,27.41940968,Curvy
54,25,162.56,M,20.43461118,Regular
54,38,172.72,M,18.10124728,Slim
54,27,175.26,XXS,17.58037543,Slim
56,22,165.1,L,20.54441979,Regular
52,25,160.02,XXS,20.30742283,Regular
57,34,162.56,XL,21.56986736,Regular
54,29,167.64,XL,19.21491446,Regular
53,32,170.18,M,18.3003262,Slim
63,28,160.02,M,24.60322381,Regular
71,28,172.72,XL,23.79978808,Regular
74,23,180.34,L,22.75346745,Regular
77,36,175.26,XXXL,25.06831311,Curvy
61,30,175.26,M,19.85931298,Regular
52,44,167.64,S,18.50325096,Slim
65,53,177.8,XL,20.56126561,Slim
65,47,170.18,XL,22.44379628,Regular
61,34,175.26,M,19.85931298,Slim
58,31,170.18,M,20.02677207,Regular
72,28,160.02,XXXL,28.11797007,Curvy
56,35,165.1,M,20.54441979,Regular
65,27,167.64,M,23.12906371,Regular
95,33,165.1,XXXL,34.85214071,Curvy
79,39,167.64,XXXL,28.1107082,Curvy
58,31,167.64,XXXL,20.63824146,Regular
54,20,177.8,S,17.08166682,Slim
55,40,165.1,M,20.17755515,Regular
56,28,165.1,XL,20.54441979,Regular
65,24,157.48,XL,26.20972984,Curvy
61,33,160.02,M,23.82216909,Regular
86,49,172.72,XXXL,28.82791233,Curvy
61,43,170.18,M,21.06263959,Regular
57,45,160.02,XL,22.26005964,Regular
68,49,162.56,XL,25.73247334,Curvy
50,57,162.56,S,18.92093628,Slim
58,30,160.02,S,22.650587,Regular
64,28,175.26,XL,20.8360005,Regular
65,31,175.26,L,21.16156301,Regular
46,42,154.94,M,19.16155404,Slim
65,31,175.26,XL,21.16156301,Regular
56,25,154.94,M,23.32710927,Regular
65,29,165.1,XL,23.84620154,Regular
96,56,165.1,XXXL,35.21900535,Curvy
54,38,154.94,S,22.49399823,Regular
67,46,165.1,XXXL,24.57993082,Regular
68,29,157.48,XL,27.41940968,Curvy
63,36,170.18,M,21.75321793,Regular
62,32,172.72,L,20.78291354,Regular
58,46,162.56,L,21.94828608,Regular
59,33,167.64,M,20.99407321,Regular
52,29,162.56,XXS,19.67777373,Regular
74,31,162.56,XL,28.00298569,Curvy
68,42,165.1,XL,24.94679546,Regular
58,30,167.64,M,20.63824146,Regular
65,34,162.56,XXXL,24.59721716,Regular
56,35,162.56,XXXL,21.19144863,Regular
108,29,160.02,XXXL,42.1769551,Curvy
45,49,162.56,XXS,17.02884265,Slim
54,35,157.48,M,21.7742371,Regular
54,32,157.48,XXS,21.7742371,Regular
75,35,160.02,L,29.28955215,Curvy
62,30,170.18,S,21.40792876,Regular
52,25,172.72,XXS,17.43083071,Slim
53,27,154.94,S,22.0774427,Regular
63,29,160.02,XL,24.60322381,Regular
73,28,180.34,XXXL,22.44598816,Regular
52,37,152.4,S,22.38893367,Regular
72,28,160.02,XL,28.11797007,Curvy
56,26,167.64,M,19.92657796,Regular
56,27,160.02,S,21.86953228,Regular
53,34,162.56,M,20.05619246,Regular
61,34,157.48,L,24.59682339,Regular
86,39,170.18,XXXL,29.69486892,Curvy
56,55,167.64,M,19.92657796,Slim
77,31,170.18,XL,26.58726636,Curvy
61,30,160.02,M,23.82216909,Regular
62,34,167.64,L,22.06156846,Regular
58,32,167.64,M,20.63824146,Regular
63,26,170.18,XL,21.75321793,Regular
47,30,160.02,XXS,18.35478602,Slim
45,29,160.02,XXS,17.57373129,Slim
68,31,170.18,XL,23.4796638,Regular
83,36,165.1,XXXL,30.44976504,Curvy
49,33,152.4,S,21.09726442,Regular
63,44,167.64,XL,22.41740021,Regular
54,51,162.56,XXS,20.43461118,Slim
97,34,167.64,XXXL,34.51567968,Curvy
63,29,172.72,M,21.11812182,Regular
56,35,167.64,M,19.92657796,Slim
55,38,170.18,M,18.99090454,Slim
52,33,157.48,M,20.96778387,Regular
72,35,167.64,XXXL,25.61988595,Curvy
61,30,170.18,S,21.06263959,Regular
63,34,157.48,XL,25.40327661,Curvy
56,31,160.02,M,21.86953228,Regular
56,32,160.02,M,21.86953228,Regular
43,19,160.02,XXS,16.79267657,Slim
72,32,177.8,XL,22.77555576,Regular
58,28,167.64,L,20.63824146,Regular
64,32,172.72,XL,21.4533301,Regular
68,28,172.72,L,22.79416324,Regular
61,42,165.1,M,22.37874298,Regular
58,32,162.56,S,21.94828608,Regular
70,31,165.1,XL,25.68052473,Curvy
58,26,157.48,M,23.38714355,Regular
68,31,167.64,XXXL,24.19655895,Regular
72,36,167.64,XL,25.61988595,Curvy
56,24,165.1,XL,20.54441979,Regular
52,28,170.18,S,17.95503702,Slim
60,37,160.02,L,23.43164172,Regular
54,22,165.1,S,19.81069051,Regular
72,30,162.56,XL,27.24614824,Curvy
65,30,165.1,L,23.84620154,Regular
50,31,154.94,S,20.82777614,Regular
74,27,154.94,M,30.82510868,Curvy
83,35,170.18,XXXL,28.6590014,Curvy
71,42,170.18,XXXL,24.51553132,Regular
60,62,157.48,L,24.19359677,Regular
63,29,157.48,L,25.40327661,Curvy
58,46,175.26,M,18.88262546,Slim
86,32,170.18,XXXL,29.69486892,Curvy
54,23,157.48,M,21.7742371,Regular
70,29,162.56,XXXL,26.48931079,Curvy
49,24,160.02,S,19.13584074,Regular
70,36,175.26,XXXL,22.78937555,Regular
51,29,157.48,S,20.56455726,Regular
65,33,167.64,L,23.12906371,Regular
52,38,152.4,S,22.38893367,Regular
63,33,160.02,XXXL,24.60322381,Regular
54,32,147.32,L,24.8811437,Regular
77,46,167.64,XXXL,27.3990447,Curvy
74,32,162.56,XXXL,28.00298569,Curvy
64,40,162.56,XL,24.21879844,Regular
54,33,167.64,M,19.21491446,Slim
58,30,160.02,L,22.650587,Regular
58,27,167.64,S,20.63824146,Regular
54,37,157.48,S,21.7742371,Regular
55,34,167.64,S,19.57074621,Slim
65,28,172.72,XL,21.78853839,Regular
61,27,162.56,L,23.08354226,Regular
68,35,152.4,XL,29.27783633,Curvy
61,36,165.1,XL,22.37874298,Regular
57,53,170.18,M,19.68148289,Slim
68,34,175.26,M,22.13825054,Regular
70,36,170.18,XXXL,24.17024215,Regular
51,28,154.94,S,21.24433166,Regular
48,43,157.48,S,19.35487742,Slim
58,31,167.64,L,20.63824146,Regular
61,34,160.02,M,23.82216909,Regular
59,32,170.18,M,20.37206124,Regular
58,30,167.64,S,20.63824146,Regular
56,24,167.64,S,19.92657796,Regular
53,28,157.48,XXS,21.37101048,Regular
61,48,165.1,L,22.37874298,Regular
79,51,162.56,XXXL,29.89507932,Curvy
58,34,165.1,S,21.27814907,Regular
56,37,162.56,S,21.19144863,Regular
81,38,175.26,XXXL,26.37056314,Curvy
58,33,165.1,M,21.27814907,Regular
56,70,170.18,M,19.33619372,Slim
68,26,165.1,L,24.94679546,Curvy
54,30,170.18,S,18.64561537,Regular
81,28,167.64,M,28.82237169,Curvy
52,30,157.48,XL,20.96778387,Regular
63,35,167.64,XXXL,22.41740021,Regular
46,19,160.02,S,17.96425865,Slim
53,21,170.18,XXS,18.3003262,Slim
58,39,162.56,M,21.94828608,Regular
65,24,167.64,XL,23.12906371,Regular
54,40,162.56,S,20.43461118,Regular
49,61,157.48,S,19.75810403,Slim
65,39,157.48,M,26.20972984,Curvy
56,51,165.1,L,20.54441979,Slim
49,27,154.94,XXS,20.41122061,Regular
65,35,165.1,L,23.84620154,Regular
61,42,177.8,M,19.29595696,Slim
83,25,177.8,XXXL,26.25515455,Curvy
49,27,170.18,XXS,16.9191695,Slim
51,33,160.02,XXS,19.91689546,Slim
60,25,165.1,S,22.01187834,Regular
62,49,170.18,L,21.40792876,Regular
58,26,172.72,S,19.44208041,Regular
58,28,165.1,M,21.27814907,Regular
72,27,170.18,XXXL,24.86082049,Regular
52,29,170.18,S,17.95503702,Slim
89,54,170.18,XXXL,30.73073644,Curvy
61,31,167.64,M,21.70573671,Regular
56,35,157.48,XL,22.58069032,Regular
88,24,162.56,XXXL,33.30084785,Curvy
65,46,162.56,XXXL,24.59721716,Regular
54,40,162.56,S,20.43461118,Regular
58,33,170.18,M,20.02677207,Regular
72,46,172.72,XXXL,24.13499637,Regular
74,30,165.1,XXXL,27.14798329,Curvy
61,32,170.18,L,21.06263959,Regular
63,33,175.26,L,20.510438,Regular
65,27,160.02,XL,25.38427853,Curvy
49,21,152.4,XXS,21.09726442,Regular
83,41,172.72,XXXL,27.82228748,Curvy
56,31,170.18,S,19.33619372,Slim
54,28,170.18,S,18.64561537,Regular
58,22,170.18,S,20.02677207,Regular
61,30,165.1,M,22.37874298,Regular
65,38,162.56,XL,24.59721716,Regular
63,29,162.56,L,23.84037971,Regular
55,39,157.48,S,22.17746371,Regular
74,26,175.26,XXXL,24.09162558,Regular
55,26,170.18,M,18.99090454,Regular
53,31,160.02,XXS,20.69795019,Regular
58,33,167.64,L,20.63824146,Regular
49,36,157.48,XXS,19.75810403,Slim
61,33,160.02,M,23.82216909,Regular
61,30,157.48,M,24.59682339,Regular
79,33,177.8,XXXL,24.9898459,Regular
65,32,162.56,XXXL,24.59721716,Regular
56,32,162.56,S,21.19144863,Regular
68,31,180.34,L,20.90859171,Regular
58,25,165.1,M,21.27814907,Regular
54,31,162.56,M,20.43461118,Regular
58,36,167.64,S,20.63824146,Regular
49,32,157.48,S,19.75810403,Slim
61,39,165.1,M,22.37874298,Regular
70,26,162.56,XXXL,26.48931079,Curvy
65,33,152.4,XXXL,27.98616708,Curvy
49,26,157.48,XXS,19.75810403,Regular
74,48,165.1,XXXL,27.14798329,Curvy
43,40,152.4,XXS,18.51392592,Slim
65,30,160.02,XL,25.38427853,Curvy
57,25,154.94,M,23.74366479,Regular
63,45,157.48,L,25.40327661,Curvy
46,28,157.48,XXS,18.54842419,Regular
54,28,160.02,M,21.08847755,Regular
52,34,160.02,XXS,20.30742283,Regular
57,33,157.48,XL,22.98391694,Regular
58,32,165.1,M,21.27814907,Regular
57,33,172.72,M,19.10687212,Slim
52,27,167.64,XXS,18.50325096,Regular
62,40,170.18,L,21.40792876,Regular
54,28,162.56,XXS,20.43461118,Regular
65,28,177.8,XL,20.56126561,Regular
61,30,167.64,M,21.70573671,Regular
72,38,172.72,XL,24.13499637,Regular
64,25,172.72,L,21.4533301,Regular
74,29,177.8,XL,23.40821008,Regular
65,27,175.26,M,21.16156301,Regular
54,23,170.18,S,18.64561537,Regular
54,29,160.02,S,21.08847755,Regular
67,33,165.1,XL,24.57993082,Regular
54,16,170.18,S,18.64561537,Regular
95,24,175.26,XXXL,30.92843825,Curvy
68,35,167.64,XXXL,24.19655895,Regular
52,42,160.02,XXS,20.30742283,Regular
63,43,162.56,XXXL,23.84037971,Regular
68,32,165.1,XXXL,24.94679546,Regular
58,27,160.02,S,22.650587,Regular
58,32,165.1,M,21.27814907,Regular
56,30,167.64,M,19.92657796,Regular
70,32,162.56,XXXL,26.48931079,Curvy
51,36,162.56,XXS,19.299355,Slim
86,55,162.56,XXXL,32.5440104,Curvy
62,34,165.1,M,22.74560762,Regular
49,34,157.48,M,19.75810403,Slim
58,36,165.1,L,21.27814907,Regular
45,33,172.72,S,15.08437273,Slim
56,29,170.18,XXS,19.33619372,Regular
58,38,167.64,M,20.63824146,Regular
59,50,165.1,L,21.6450137,Regular
53,37,172.72,S,17.76603899,Slim
65,48,170.18,XL,22.44379628,Regular
58,34,167.64,XXXL,20.63824146,Regular
74,33,160.02,XXXL,28.89902479,Curvy
54,31,160.02,S,21.08847755,Regular
56,44,157.48,XL,22.58069032,Regular
59,30,160.02,M,23.04111436,Regular
73,41,172.72,XL,24.47020465,Regular
65,29,175.26,L,21.16156301,Regular
61,50,160.02,L,23.82216909,Regular
53,30,152.4,S,22.81949008,Regular
56,33,157.48,S,22.58069032,Regular
61,42,170.18,M,21.06263959,Regular
56,0,170.18,S,19.33619372,Regular
63,30,162.56,M,23.84037971,Regular
56,27,162.56,S,21.19144863,Regular
47,20,157.48,S,18.95165081,Regular
72,31,175.26,XXXL,23.44050057,Regular
62,32,170.18,M,21.40792876,Regular
65,24,170.18,M,22.44379628,Regular
56,36,162.56,M,21.19144863,Regular
58,26,167.64,M,20.63824146,Regular
58,33,165.1,M,21.27814907,Regular
56,35,170.18,S,19.33619372,Slim
70,41,167.64,XXXL,24.90822245,Regular
56,26,154.94,S,23.32710927,Regular
58,27,160.02,M,22.650587,Regular
74,37,177.8,XL,23.40821008,Regular
74,32,165.1,XL,27.14798329,Curvy
47,28,167.64,S,16.72409222,Slim
56,29,167.64,XL,19.92657796,Regular
77,34,182.88,XXXL,23.02280839,Regular
56,28,162.56,M,21.19144863,Regular
50,25,165.1,S,18.34323195,Slim
72,30,165.1,XXXL,26.41425401,Curvy
76,34,162.56,L,28.75982314,Curvy
69,33,165.1,XL,25.31366009,Curvy
56,29,167.64,S,19.92657796,Regular
65,27,157.48,L,26.20972984,Curvy
68,46,170.18,XXXL,23.4796638,Regular
68,50,160.02,XL,26.55586062,Curvy
58,45,172.72,XL,19.44208041,Slim
62,50,170.18,L,21.40792876,Regular
58,32,165.1,M,21.27814907,Regular
74,29,170.18,XXXL,25.55139884,Curvy
61,37,165.1,M,22.37874298,Regular
57,33,167.64,M,20.28240971,Regular
47,43,157.48,S,18.95165081,Slim
61,27,167.64,L,21.70573671,Regular
53,37,170.18,S,18.3003262,Slim
63,26,165.1,L,23.11247226,Regular
56,35,167.64,S,19.92657796,Slim
